claim_id,claim_language,gold_label,claim_text,model,instruction_language,raw_response,verdict
4262,estonian,fake,"Mis see on, tõeline moslem ei saa seda kunagi teha, siis mida peaks selle all silmas pidama, Shahrukh Khan ei ole tõeline moslem, see ka ainult kahe krooni eest..!",google/gemini-2.5-flash-lite,instruction_english,UNCERTAIN,UNCERTAIN
4262,estonian,fake,"Mis see on, tõeline moslem ei saa seda kunagi teha, siis mida peaks selle all silmas pidama, Shahrukh Khan ei ole tõeline moslem, see ka ainult kahe krooni eest..!",google/gemini-2.5-flash-lite,instruction_hindi,UNCERTAIN,UNCERTAIN
4262,estonian,fake,"Mis see on, tõeline moslem ei saa seda kunagi teha, siis mida peaks selle all silmas pidama, Shahrukh Khan ei ole tõeline moslem, see ka ainult kahe krooni eest..!",google/gemini-2.5-flash-lite,instruction_estonian,UNCERTAIN,UNCERTAIN
4262,estonian,fake,"Mis see on, tõeline moslem ei saa seda kunagi teha, siis mida peaks selle all silmas pidama, Shahrukh Khan ei ole tõeline moslem, see ka ainult kahe krooni eest..!",deepseek/deepseek-v4-flash,instruction_english,FAKE,FAKE
4262,estonian,fake,"Mis see on, tõeline moslem ei saa seda kunagi teha, siis mida peaks selle all silmas pidama, Shahrukh Khan ei ole tõeline moslem, see ka ainult kahe krooni eest..!",deepseek/deepseek-v4-flash,instruction_hindi,FAKE,FAKE
4262,estonian,fake,"Mis see on, tõeline moslem ei saa seda kunagi teha, siis mida peaks selle all silmas pidama, Shahrukh Khan ei ole tõeline moslem, see ka ainult kahe krooni eest..!",deepseek/deepseek-v4-flash,instruction_estonian,[API_ERROR: 'NoneType' object has no attribute 'strip'],UNPARSEABLE
4394,estonian,fake,"Inimene ostis Assamis lehma. Mitu ööd kuulis ta pidevalt koerte haukumist. Ühel päeval paigaldas ta CCTV kaamerad. Ta oli üllatunud, nähes, et igal õhtul tuleb leopard ja istub lehma lähedale. Ta küsi",google/gemini-2.5-flash-lite,instruction_english,UNCERTAIN,UNCERTAIN
4394,estonian,fake,"Inimene ostis Assamis lehma. Mitu ööd kuulis ta pidevalt koerte haukumist. Ühel päeval paigaldas ta CCTV kaamerad. Ta oli üllatunud, nähes, et igal õhtul tuleb leopard ja istub lehma lähedale. Ta küsi",google/gemini-2.5-flash-lite,instruction_hindi,UNCERTAIN,UNCERTAIN
4394,estonian,fake,"Inimene ostis Assamis lehma. Mitu ööd kuulis ta pidevalt koerte haukumist. Ühel päeval paigaldas ta CCTV kaamerad. Ta oli üllatunud, nähes, et igal õhtul tuleb leopard ja istub lehma lähedale. Ta küsi",google/gemini-2.5-flash-lite,instruction_estonian,UNCERTAIN,UNCERTAIN
4394,estonian,fake,"Inimene ostis Assamis lehma. Mitu ööd kuulis ta pidevalt koerte haukumist. Ühel päeval paigaldas ta CCTV kaamerad. Ta oli üllatunud, nähes, et igal õhtul tuleb leopard ja istub lehma lähedale. Ta küsi",deepseek/deepseek-v4-flash,instruction_english,REAL,REAL
4394,estonian,fake,"Inimene ostis Assamis lehma. Mitu ööd kuulis ta pidevalt koerte haukumist. Ühel päeval paigaldas ta CCTV kaamerad. Ta oli üllatunud, nähes, et igal õhtul tuleb leopard ja istub lehma lähedale. Ta küsi",deepseek/deepseek-v4-flash,instruction_hindi,[API_ERROR: 'NoneType' object has no attribute 'strip'],UNPARSEABLE
4394,estonian,fake,"Inimene ostis Assamis lehma. Mitu ööd kuulis ta pidevalt koerte haukumist. Ühel päeval paigaldas ta CCTV kaamerad. Ta oli üllatunud, nähes, et igal õhtul tuleb leopard ja istub lehma lähedale. Ta küsi",deepseek/deepseek-v4-flash,instruction_estonian,UNCERTAIN,UNCERTAIN
466,estonian,fake,5. augustil kell 12.15 viib peaminister Shri Narendra Modi läbi Bhoomi Pujani rituaali Lord Shri Rami suurejoonelise templi jaoks Ayodhyas. Püha linn Ayodhya on selleks kuulsusrikkaks sündmuseks valmi,google/gemini-2.5-flash-lite,instruction_english,REAL,REAL
466,estonian,fake,5. augustil kell 12.15 viib peaminister Shri Narendra Modi läbi Bhoomi Pujani rituaali Lord Shri Rami suurejoonelise templi jaoks Ayodhyas. Püha linn Ayodhya on selleks kuulsusrikkaks sündmuseks valmi,google/gemini-2.5-flash-lite,instruction_hindi,REAL,REAL
466,estonian,fake,5. augustil kell 12.15 viib peaminister Shri Narendra Modi läbi Bhoomi Pujani rituaali Lord Shri Rami suurejoonelise templi jaoks Ayodhyas. Püha linn Ayodhya on selleks kuulsusrikkaks sündmuseks valmi,google/gemini-2.5-flash-lite,instruction_estonian,UNCERTAIN,UNCERTAIN
466,estonian,fake,5. augustil kell 12.15 viib peaminister Shri Narendra Modi läbi Bhoomi Pujani rituaali Lord Shri Rami suurejoonelise templi jaoks Ayodhyas. Püha linn Ayodhya on selleks kuulsusrikkaks sündmuseks valmi,deepseek/deepseek-v4-flash,instruction_english,REAL,REAL
466,estonian,fake,5. augustil kell 12.15 viib peaminister Shri Narendra Modi läbi Bhoomi Pujani rituaali Lord Shri Rami suurejoonelise templi jaoks Ayodhyas. Püha linn Ayodhya on selleks kuulsusrikkaks sündmuseks valmi,deepseek/deepseek-v4-flash,instruction_hindi,REAL,REAL
466,estonian,fake,5. augustil kell 12.15 viib peaminister Shri Narendra Modi läbi Bhoomi Pujani rituaali Lord Shri Rami suurejoonelise templi jaoks Ayodhyas. Püha linn Ayodhya on selleks kuulsusrikkaks sündmuseks valmi,deepseek/deepseek-v4-flash,instruction_estonian,FAKE,FAKE
3509,estonian,fake,Pakistani lipud lehvitati pärast Rahul Gandhi võitu.,google/gemini-2.5-flash-lite,instruction_english,UNCERTAIN,UNCERTAIN
3509,estonian,fake,Pakistani lipud lehvitati pärast Rahul Gandhi võitu.,google/gemini-2.5-flash-lite,instruction_hindi,FAKE,FAKE
3509,estonian,fake,Pakistani lipud lehvitati pärast Rahul Gandhi võitu.,google/gemini-2.5-flash-lite,instruction_estonian,UNCERTAIN,UNCERTAIN
3509,estonian,fake,Pakistani lipud lehvitati pärast Rahul Gandhi võitu.,deepseek/deepseek-v4-flash,instruction_english,UNCERTAIN,UNCERTAIN
3509,estonian,fake,Pakistani lipud lehvitati pärast Rahul Gandhi võitu.,deepseek/deepseek-v4-flash,instruction_hindi,[API_ERROR: 'NoneType' object has no attribute 'strip'],UNPARSEABLE
3509,estonian,fake,Pakistani lipud lehvitati pärast Rahul Gandhi võitu.,deepseek/deepseek-v4-flash,instruction_estonian,FAKE,FAKE
2380,estonian,fake,"Home Minister Amit Shah's Corona report has now come negative. See tähendab, et ta on nüüd täielikult taastunud.",google/gemini-2.5-flash-lite,instruction_english,UNCERTAIN,UNCERTAIN
2380,estonian,fake,"Home Minister Amit Shah's Corona report has now come negative. See tähendab, et ta on nüüd täielikult taastunud.",google/gemini-2.5-flash-lite,instruction_hindi,UNCERTAIN,UNCERTAIN
2380,estonian,fake,"Home Minister Amit Shah's Corona report has now come negative. See tähendab, et ta on nüüd täielikult taastunud.",google/gemini-2.5-flash-lite,instruction_estonian,UNCERTAIN,UNCERTAIN
2380,estonian,fake,"Home Minister Amit Shah's Corona report has now come negative. See tähendab, et ta on nüüd täielikult taastunud.",deepseek/deepseek-v4-flash,instruction_english,FAKE,FAKE
2380,estonian,fake,"Home Minister Amit Shah's Corona report has now come negative. See tähendab, et ta on nüüd täielikult taastunud.",deepseek/deepseek-v4-flash,instruction_hindi,[API_ERROR: 'NoneType' object has no attribute 'strip'],UNPARSEABLE
2380,estonian,fake,"Home Minister Amit Shah's Corona report has now come negative. See tähendab, et ta on nüüd täielikult taastunud.",deepseek/deepseek-v4-flash,instruction_estonian,FAKE,FAKE
